x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012695165676047046,0.0,0.012255728547389936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0256251674804851,0.016030289305841012,0.02723343506168835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02050339866791184,0.025036816839473668,0.01619715976541637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04696730530032417,0.039862501209982755,0.036913298847540826,0.021065355361296684,0.0,0.0,0.0,0.0,0.0,0.010817905630713486,0.030376024741730984,0.037771227595023424,0.04152577791828662,0.03556788533206657,0.0,0.0,0.011894160523813986,0.014563055415996647,0.0,0.0,0.0,0.0,0.010028211402834757,0.025509113619205118,0.02342391918408382,0.015918490840628866,0.0,0.0
0.08785202200770083,0.06968887162140824,0.15728520956273428,0.04020296909395082,0.0,0.02056771919265024,0.02988403872486136,0.025129967662006193,0.026396414385312098,0.03802385371650303,0.0757452843069954,0.1428830196678032,0.15105509856853772,0.12686667241488986,0.03178926062071597,0.031241581147696706,0.03713749808546554,0.0464430856973442,0.014266408838666405,0.03146431188196475,0.02914219505261204,0.04110408951575407,0.04182022096265896,0.07627624849682306,0.08777769227283357,0.06765935175994876,0.0,0.0
0.1866126805554942,0.21060415788511322,0.3474291770303727,0.1404390111933346,0.03704673045322186,0.05218092519463727,0.0839877727171746,0.06476193297655494,0.07804465135250624,0.11986797609669253,0.16564241338055893,0.32224511710915704,0.3282911875733623,0.3180155488122443,0.07415752209423615,0.08909698779003086,0.08260218035727171,0.1207663701353445,0.04324975619484469,0.10090120792510514,0.11813210755007643,0.14812682839486785,0.1310066990756537,0.15453442407049686,0.21807879672838057,0.24672740770535753,0.026437676887901527,0.012761273328957653
0.3062790599873868,0.38611436220774936,0.5267441349109423,0.3263383001242458,0.08920592406166512,0.15443280833997855,0.2639240253631693,0.21389368903521222,0.25634702915296503,0.3030084672215533,0.3136607215536514,0.5146187485659702,0.4867123390265085,0.5190897900381206,0.22091918375058228,0.17151235575378207,0.12962515391337517,0.14197403089267702,0.19022073911560916,0.2780660841495655,0.29053915285024867,0.307499754189291,0.24851854071987645,0.27160072104351474,0.36690051829489895,0.4529578791424162,0.11116530370947032,0.06206183454525677
0.4404262737006494,0.5715047610441053,0.6895761552131042,0.5288679042940216,0.1798736933663495,0.31759835213596754,0.47031966243675155,0.4071662814379021,0.46800359267006786,0.49362756753835807,0.44391530972090854,0.6695388517787109,0.6229304698758104,0.7054823866455306,0.33100257826670726,0.2601794769058748,0.16657078126225572,0.1971552244007703,0.38722607720855157,0.5056186339397004,0.4794227621343461,0.4096067179063404,0.3719063157303695,0.3605973500242346,0.47043335850794,0.6368072886325131,0.30017669950993914,0.21148086571709784
0.5202842191642317,0.728638226155361,0.8068997573811685,0.6789784971135575,0.2589359296713589,0.46757281562527647,0.6673576335571657,0.6041754193727653,0.6668707672214009,0.6570809112427708,0.5725533818987664,0.7707889755167554,0.7195929163584003,0.8460457759579155,0.4428610719920709,0.35194184454705274,0.19506469216338274,0.26617391572761867,0.5860215382590521,0.7145461036464575,0.6760779599384112,0.4448960310080236,0.4501426377693904,0.42762776390241,0.564169629565061,0.7718436250615721,0.514355233195794,0.4063723731201295
