x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.013356481289997876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01701679541070784,0.011081307525905273,0.03628912299933936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02170135417779859,0.02714595359832014,0.016707680352826656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03547218445283522,0.03410126839605668,0.06375832830553721,0.0206503731998087,0.0,0.0,0.0,0.0,0.0,0.010709890032337977,0.03310973312111222,0.048848445997379954,0.052824141622210545,0.048818282076626376,0.019412836817870007,0.010874210556545194,0.024071110234923455,0.019741610196558415,0.0,0.0,0.0,0.0,0.0,0.030530359905743862,0.028811519503107834,0.017587529032823734,0.0,0.0
0.056692361068598665,0.06897114707686176,0.12817754985480387,0.047592583073589094,0.0,0.019137277549678557,0.03185932101872643,0.021856105688072756,0.020385793670296772,0.04130952232170537,0.08224996364548907,0.12113491273993647,0.12028033989792068,0.11528827683541508,0.06070328408568728,0.04400015223090217,0.06943499354742799,0.061815845219441015,0.015846300051966345,0.03134677343421295,0.03019976703608637,0.027086909323372575,0.03249407318666042,0.09515780872044809,0.09991973750854799,0.07144367813585663,0.0,0.0
0.10976241067103687,0.14983950102765284,0.21908356411608332,0.12860771689686837,0.03874080092925626,0.047966592396303395,0.08273294071381423,0.06784353038836016,0.07082829905274027,0.10442118292015436,0.21394502118590192,0.20863720357220814,0.21905274181592244,0.23139949612761201,0.17008303826070234,0.13034073263971455,0.1985242986921078,0.1722248138396651,0.04997111099945162,0.09596006861860419,0.10826027766642757,0.07121124155568555,0.1016084722341089,0.22888256940133334,0.2649793383934447,0.25214924672129113,0.026383085227057197,0.016690913836514415
0.19686128312980397,0.26948235633867706,0.2955729940625292,0.2672685157410633,0.09886722287082082,0.1347203767957504,0.2290449801915205,0.14971380998895553,0.11472376135631382,0.19906742644175854,0.3624150572644005,0.30014832518654194,0.29023481879176366,0.33447009992564275,0.3322583077973749,0.22627327664982902,0.3558720292040924,0.3124705506063267,0.17352471757605648,0.24094890626782275,0.2495697853858521,0.12364143087224477,0.188334283309211,0.3664941950266881,0.46623773728533136,0.4616998049431027,0.11198410962207819,0.07324121120598184
0.2909748796225032,0.38157360261856493,0.3672812605091246,0.4082594602170223,0.21194411685554368,0.2596258591245088,0.38946006111737,0.27343897120370164,0.281527116140562,0.31168727849307876,0.5227694988687792,0.4305789427976279,0.43787875881349597,0.4901055455385809,0.49769251227848194,0.3557456742645043,0.5319742963358493,0.45120482867290984,0.3475581787218593,0.44090984247794635,0.41213410906701137,0.15790922322815365,0.31619254446498435,0.5331993380310779,0.6527583767344747,0.6620781164922575,0.2952770017254967,0.1854101019216979
0.3781019040084519,0.4711480340556326,0.4359459603906839,0.4770402560115011,0.35642834811619317,0.3770048299070798,0.4885303663709505,0.4367403489933363,0.36541599071670783,0.3911332453761513,0.6542068806603947,0.49371300503156806,0.5667446911693723,0.5614580225348559,0.4932072559306092,0.4005131015279104,0.6596285334052924,0.5388190343561687,0.5288278192181005,0.6026888194507655,0.5530353993486707,0.2076865214155203,0.40709081107960127,0.6643931181879118,0.8000347668578537,0.8233113321159338,0.5032122652433172,0.3323756725062629
