x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
0.2808227311554414,0.06609027845180641,0.09572555409632572,0.03227273614941123,0.4906184151616548,0.2703112295008831,0.139817185752288,0.03657308769756829,0.0,0.08604894365586213,0.017483542109080832,0.0147998583374103,0.10874954064556525,0.09640473822040924,0.0,0.0,0.0,0.0,0.06795909535489349,0.01759627730537344,0.17889542482519294,0.0,0.061440193488284056,0.04345436288386724,0.04590100546022504,0.2784888548158091,0.16005944624710922,0.7758444245866115
0.28260262511183887,0.056469056341547336,0.08123146204150257,0.028503047634668422,0.4957704698807939,0.2635369874358715,0.12534336393676918,0.03826845959170389,0.0,0.08019748072703083,0.02280343965171942,0.011300598375367723,0.10341037710958602,0.12640654369299373,0.0,0.0,0.0,0.0,0.05982311276353223,0.011877898325301983,0.15647541183822208,0.02276634753644466,0.05166360034829697,0.052774707265133974,0.05483773874167308,0.25775152296610865,0.17981410413946552,0.7594011022104556
0.2807214340075725,0.052145954756746826,0.07011836638833083,0.023732895632503838,0.5117782075375737,0.2610811761514332,0.12059259079261446,0.045776490853046956,0.0,0.0797150709778954,0.025439642737645485,0.0,0.09062153244213787,0.1980455595198928,0.0,0.0,0.0,0.0,0.047835371435217204,0.0,0.1378327779121388,0.05261120175520576,0.043596847683964234,0.06414158716980937,0.07578808389396413,0.24073471136869112,0.20108222780616836,0.7165745711808238
0.2775130934537974,0.04928512728690787,0.05914554551987827,0.025246706510702373,0.5208776489368919,0.264845192896786,0.1211393806884621,0.05034219606566186,0.0,0.07375208636178786,0.02272131318095187,0.01309782427820887,0.07099836471638571,0.17546993277043446,0.0,0.0,0.0,0.0,0.06750002481256141,0.0,0.11159316266341283,0.05919673250714935,0.05086332463368021,0.08029488544863553,0.10267172433569993,0.23043252604552025,0.20633225549066964,0.7602474593711351
0.28102496738961974,0.043628169335924484,0.04387581509793032,0.029756213633896487,0.5387113005999283,0.276249944461173,0.12767746738453087,0.05037907623330657,0.0,0.06682275411070907,0.020081761775420787,0.018942251944105523,0.04664014227160134,0.11506965191654639,0.0,0.0,0.0,0.0,0.08402973452646012,0.012902477410546054,0.08273483344943046,0.04619598308801651,0.053447639740439194,0.09845045338686916,0.12139349693481831,0.22251295722549702,0.1822638367274486,0.7696391938993041
0.2853299948681135,0.03433159604102338,0.035606122604153655,0.03849408152792495,0.5516792582226278,0.2880122383099798,0.12650362845799962,0.05853066557266286,0.0,0.0608080558371212,0.01731867413875762,0.023198810863011697,0.03776910598371125,0.10500998812189725,0.0,0.0,0.0,0.0,0.09320168065593477,0.021784873215357468,0.06658604150877503,0.04060501433511577,0.05384764591315812,0.12151744272058239,0.13100599847323538,0.2084983084874218,0.1634648209557257,0.7704278000948824
0.3012814587790864,0.030921745746860418,0.03597782414011698,0.04936029732576531,0.5558959458734408,0.29169106107408044,0.12060114188743405,0.07082190224935549,0.0,0.06321035710084418,0.016038739569818848,0.023957397054832,0.031781026531372804,0.10208965261772786,0.0,0.0,0.0,0.0,0.11693181611333209,0.017869541840641587,0.05855233005993144,0.03872975030342738,0.05398268964727393,0.14466405530264317,0.1590357399306221,0.1953675990385622,0.15455631641435788,0.7158515078440938
0.32187927518932574,0.032403336813272815,0.04074097293307891,0.06322040675464782,0.5648043814037028,0.2922349802877122,0.1160182421221697,0.06842594376299849,0.0,0.06709568829980563,0.01797164076996238,0.027266524060328538,0.03112808412152932,0.10532707800779338,0.0,0.0,0.0,0.0,0.1451962098834079,0.011876740756299761,0.06048435040232379,0.0,0.030197490738614673,0.1677550504658523,0.21391126638398947,0.18669004104981715,0.140604143106307,0.5636551912018672
0.3463088996942917,0.03747469341509063,0.04671949875039607,0.07020648596885933,0.5641865754390906,0.29207699583880925,0.1163043249935159,0.059860188383845686,0.0,0.07931297074336055,0.02259510537067111,0.027604865186027703,0.030655680362820265,0.10321883137718427,0.0,0.0,0.0,0.0,0.17224496158467698,0.020521042930196833,0.06561457160721945,0.0,0.021655426599605183,0.19819557096299542,0.2729478098141389,0.18618985594845824,0.14095178980251014,0.36986980393221663
0.3657610131016632,0.04363619864032485,0.05016349740038036,0.07498608389928949,0.5341765952069013,0.2887305964482521,0.12229554666202294,0.0574069177686933,0.0,0.09970832364026373,0.024579039866235854,0.025824561627381833,0.026645347563988283,0.07395926036669756,0.0,0.0,0.0,0.0,0.18012638166998646,0.03128325855996874,0.07822993371228969,0.0,0.030488331355781665,0.2189677738658425,0.2951010005777412,0.19424820433471024,0.1573788526507947,0.25647033317235046
