x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
0.06223392928316352,0.13967862688772106,0.31806654649507116,0.3156468532885415,0.7141406927180265,0.7626413181128733,0.8875599130019648,0.5226351751510141,0.22278967372260697,0.43882825315429563,0.5149425583317425,0.6507428391177397,0.6644703265885346,0.6435580237309827,0.20957090619896668,0.11451110407931116,0.15655572869212492,0.11410925413971594,0.2582965472019608,0.11319577839204958,0.04897650616281506,0.05098604309364039,0.041283440752013796,0.10128253520503333,0.07878482870004008,0.06570827221217283,0.1538671146058859,0.3732661192513784
0.05970591800082469,0.1376106803877667,0.3155750784401616,0.33431609103659177,0.6801018314833122,0.739614491867505,0.8708208744999162,0.5492936099913749,0.21487365482435913,0.45772847784668513,0.5309596455069484,0.6183147010707781,0.6418972131928453,0.7287956455747867,0.22893870324066115,0.09401708785635028,0.15661907975109138,0.08398487383427888,0.26319403629307325,0.10919193895131572,0.04195133443115539,0.0523673266411883,0.04134061472169408,0.09499415558928663,0.07191821191067399,0.0673051382635068,0.13105339806737815,0.3585286768290712
0.0579445414281227,0.11787260394249678,0.301361681666324,0.3852468402245618,0.6549092112059175,0.6936525422685396,0.874072116028807,0.581908148161938,0.2185391179872383,0.4732483734351035,0.5316613917770691,0.6310941184134062,0.6346486828766681,0.7988176820051599,0.24149527966561393,0.08006741615795798,0.155890353283995,0.06907343110184509,0.28195642821583206,0.09408015865439893,0.04230419452361195,0.053330818555598083,0.03432731307192516,0.09468493543160779,0.06910381986198004,0.06141228975700553,0.11607868411604752,0.3488163996378403
0.05515731888322864,0.10556660105430436,0.30387547578262003,0.4426226726535357,0.6492533496751873,0.648720641404204,0.8894109417983518,0.5904642331588772,0.22240339702665074,0.471574009394509,0.5275612663280986,0.6702782134193437,0.6091195707590198,0.832509004712767,0.24606965096935798,0.06206116525755737,0.1403048116368819,0.06146273313971077,0.298533695364797,0.07654674869509256,0.034627611752973526,0.04375318153455431,0.02413828407758674,0.10173648465116968,0.0693192100892213,0.059938658818845664,0.1033808631646682,0.32690817619357876
0.051620321466196495,0.09731898774775517,0.30980285652741585,0.5121558154221493,0.6485153556365539,0.5988289851617815,0.884440942241006,0.6222416479517789,0.2951557045938602,0.48076660334163457,0.5029089442616056,0.7255730488341374,0.6040317102972219,0.8437436643100084,0.25092957715829656,0.05543691810754567,0.13020928379089936,0.04900922843235228,0.31607024998871913,0.07917959612889104,0.025955911298023146,0.029815943108212395,0.015851115098778016,0.09701964738696528,0.05833194035428175,0.0549656155983987,0.08619004296846547,0.28595384679718067
0.05095723633954397,0.10260262840517569,0.2738614598110463,0.5483901904502299,0.6686417621510895,0.5431133943179196,0.8625816875089065,0.6618001589021608,0.3842396370235582,0.48210465734023217,0.4827909715670507,0.7511741745274398,0.5508459977398518,0.836354458348965,0.2307921917871158,0.05004297888318968,0.11282516270792477,0.030658129746215873,0.3332286370475732,0.07680310455488883,0.021644290485940455,0.022235826589901364,0.0,0.0701416137061919,0.049578811799359065,0.04697709653144435,0.0744420630492915,0.24210817012973831
0.05155623827456638,0.10068011697082678,0.2593146175482192,0.5264230810946191,0.6770712149523972,0.5052396946529232,0.8533114481896982,0.7217526235795515,0.4225690847390804,0.4819127994817116,0.4080732751634113,0.7675890155634952,0.5823856928187552,0.8043546851693464,0.19447046849326413,0.0333056034841831,0.07187611937288489,0.013605267928410344,0.33808471047766103,0.07221873437683891,0.018999948805098185,0.010789236308202403,0.0,0.06118312318836024,0.05836077253820705,0.04207930467710912,0.06589886267005737,0.20723095853120302
0.05566863195356316,0.10261673164196145,0.2684086023289467,0.48993727392268804,0.6571908416917552,0.5182919146364187,0.8628963902240143,0.7928734962114586,0.5403841600123032,0.4643164634973159,0.3687095538299766,0.771562239560736,0.6311699014840604,0.7645816213964267,0.20239118099581563,0.025509083831869363,0.12383707260271888,0.02188798804763269,0.3648356996033784,0.05281512567872643,0.01922554321254257,0.0,0.0,0.07408189786281207,0.062298342750242534,0.05191418446462649,0.05449109494996588,0.14037588021337696
0.06234990608924311,0.10505609469099578,0.2802959122358445,0.5034375417544202,0.6206383240350798,0.5017213961440397,0.8651603687380344,0.8401698790193345,0.6195430672998248,0.5198105175230744,0.3831020809680591,0.7145046916970808,0.6380022934455686,0.7233325625212657,0.30735341583453,0.05177300078015,0.21491545743396248,0.03961553645588823,0.4132779119540142,0.11124767916425989,0.030407239969469327,0.019185557024585666,0.011735733411698314,0.08120928816872915,0.05237357500886143,0.06669014362220795,0.04619703813334077,0.11059384547428755
0.07268545228383835,0.11365623258676631,0.2865626536326933,0.5095782187205616,0.5839824075157485,0.4964783268783624,0.8735274028065264,0.8603013029508267,0.6936940155725806,0.6032506920112427,0.42221126168649253,0.6609356068615876,0.6251021006693613,0.7000705604273537,0.45046719053750345,0.09713814044066849,0.28417543187067107,0.05646233577827634,0.4748217237566676,0.1783289616259863,0.04321648156281028,0.04434665523616346,0.021210428914406686,0.07338035951326713,0.04654593385614188,0.095318957263475,0.04356988506926577,0.09808786235349969
0.06681007412264801,0.10954692843502531,0.28873128618578614,0.42378091497583437,0.621265037643925,0.40326509485912565,0.8499099897336102,0.8369754659681945,0.7061690507791658,0.5612547082607554,0.3147465754720272,0.5271157674071598,0.4980333254986586,0.5784079391740178,0.32036837422810654,0.1358360645454567,0.21207941718601125,0.061905822803169745,0.45681717194133237,0.1502009870892667,0.058763678825871246,0.08015359225608336,0.025160677620056634,0.07343611163187569,0.03748664701248343,0.13335648494429858,0.02993122698061117,0.05358240500845834
0.0892477969991392,0.1317656973227712,0.33558671761194153,0.4172020233101829,0.6334940457500379,0.43505205045914686,0.8707582465718285,0.8680884266630787,0.7350622105078476,0.5641598943461388,0.3732779087792421,0.5244820661501436,0.5012164211448678,0.6172347017717458,0.3844070253411158,0.2337383152003485,0.23863332917379193,0.08344352968830784,0.5108375816044183,0.2653132936219167,0.09935728278730653,0.12109348835666368,0.029289523635920096,0.07394255284517169,0.04214462574797437,0.17673986682941933,0.03348696696959228,0.05346957259814764
0.1120298047166401,0.1439914571133392,0.33246743896999864,0.40744666052186196,0.6437150976177658,0.46816907823534337,0.8936106314769797,0.8736227990470027,0.817763794313239,0.5753291109747926,0.4161914860076199,0.5120892563894689,0.4915961824527003,0.6174470023155392,0.4226485609810126,0.3001559127297189,0.252713224983223,0.1088930488424346,0.5568970327287762,0.38743751785526936,0.15198548733409117,0.18436524588983513,0.052017505713461414,0.07233396019322386,0.05455765989940462,0.21595731428185547,0.04174843516734777,0.07498656946471507
0.11928288243658242,0.1470995323965777,0.32741014964748794,0.40799128872052337,0.6573736227559362,0.47941460922404616,0.9062670101827375,0.8870898238687418,0.8649829036958527,0.5823462916171238,0.4151281566173687,0.5484201273856978,0.5129881508058257,0.6021679621387569,0.38874935973378183,0.3524909803652845,0.2744981615360474,0.13512324462129754,0.5843108347766174,0.4552665209353376,0.21285139422118607,0.2315287386175062,0.07092732615951489,0.07228927004181558,0.06460484024574586,0.21392116156581323,0.05738799507771604,0.11862175466040432
0.12063118420648164,0.16787878992395056,0.3141084142003118,0.42636888996615263,0.6989121227184756,0.490634835879783,0.9091335328038953,0.8776046074828135,0.8195203927076373,0.5534639718718415,0.4040021390993092,0.5798221783993452,0.5420582782195404,0.5269164432932771,0.3739227993958536,0.39004425063026255,0.30205303312654097,0.15430263059057944,0.6008579270556544,0.47510439207746524,0.23610402933121374,0.2741576916595736,0.10542533020452181,0.0703167708510382,0.08060958048305733,0.2121993850463172,0.07643660195899753,0.18457321722386183
0.1199001067394061,0.1869472209017395,0.2808602019492323,0.47992640663039626,0.7562725982332362,0.5097654212182038,0.9050073850817405,0.8886463347997152,0.6599884253430547,0.48598439697168966,0.353242388034074,0.6036731968032489,0.4590443738615042,0.4405648402974085,0.3652907042068111,0.41406634401178866,0.3217184724894819,0.1763753436106659,0.6053742104898517,0.4506795096577956,0.22494900486714783,0.3658534904381149,0.1523138600246616,0.06635279232824176,0.0895103827572966,0.19760593267367024,0.09735800986789302,0.25219426481549007
