HydroPS_inflow_NO,HydroPS_inflow_SE,HydroPS_inflow_FI,HydroPS_inflow_DK,HydroPS_inflow_IE,HydroPS_inflow_UK,HydroPS_inflow_NL,HydroPS_inflow_BE,HydroPS_inflow_LU,HydroPS_inflow_DE,HydroPS_inflow_PL,HydroPS_inflow_LV,HydroPS_inflow_EE,HydroPS_inflow_LT,HydroPS_inflow_CZ,HydroPS_inflow_AT,HydroPS_inflow_SK,HydroPS_inflow_HU,HydroPS_inflow_FR,HydroPS_inflow_CH,HydroPS_inflow_IT,HydroPS_inflow_SI,HydroPS_inflow_HR,HydroPS_inflow_RO,HydroPS_inflow_BG,HydroPS_inflow_GR,HydroPS_inflow_ES,HydroPS_inflow_PT
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
452.3773119,0,0,0,0,0,0,0,0,0.491446728,0.081075856,0,0,0,3.510828212,1130.741788,2.628513028,0,0,463.121528,316.216728,0,78.87215515,127.0074684,27.45234971,68.11904762,34.59095361,0
